dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100100101000,553,0.0005147207337516254
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100010101000,2052,0.0019099583104129029
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100101010010000,345,0.00032111872177994713
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001000110010,768,0.0007148381980492736
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000100011000110010,171,0.00015916319253440856
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000101000110010,82,7.632387010421931e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100010100010,619,0.0005761521413964848
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010001100,772,0.0007185613136641135
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100110010000,181,0.00016847098157150847
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010000110010000,24,2.23386936890398e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011000000010,649,0.0006040755085077845
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010100010010,147,0.00013682449884536876
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000010010010100,401,0.00037324234038770666
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100100010000,189,0.00017591721280118842
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011100000100110000,432,0.0004020964864027164
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010110010000,159,0.00014799384568988866
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100010110000,926,0.0008619012648354523
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000010010110000,250,0.00023269472592749791
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010001000110000,496,0.00046166633624015584
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010000110100001010,16,1.4892462459359867e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100010000110,43,4.002349285952964e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000100001000110110,75,6.980841777824937e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010000100111000,185,0.00017219409718634846
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010011000010000,507,0.00047190490418096576
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000110010110000,164,0.00015264774020843863
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000110100010110,24,2.23386936890398e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011000110000,1704,0.0015860472519218258
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000010010110100,76,7.073919668195936e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100101010011000,162,0.00015078618240101864
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011100001100011000,16,1.4892462459359867e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010100110010,79,7.353153339308934e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000010010011100,19,1.768479917048984e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000000010011100,480,0.000446773873780796
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110010100010,650,0.0006050062874114945
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001000110000,4155,0.0038673863449150154
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011000010010,91,8.470088023760924e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000101000010010,315,0.00029319535466864737
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100110010000,134,0.00012472437309713887
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010000110010000110,122,0.00011355502625261898
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010001100011000,437,0.00040675038092126637
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010100011100,576,0.0005361286485369552
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011010010000,22,2.0477135881619816e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010000100101000,2772,0.002580119121084097
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110100000010,4,3.7231156148399667e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011100001000010010,69,6.422374435598943e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001000111000,194,0.00018057110731973839
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010000010,40,3.723115614839967e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100010100110,55,5.119283970404954e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011010100110100110,1,9.307789037099917e-07
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010000100100100,3,2.792336711129975e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100100000010,33,3.0715703822429726e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011010110110001010,2,1.8615578074199833e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000010000110010,465,0.0004328121902251461
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100010110110,5,4.6538945185499584e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010000111000,214,0.0001991866853939382
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010010011000,72,6.70160810671194e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000000010,97,9.028555365986919e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000011100011000,30,2.792336711129975e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000000110010100,668,0.0006217603076782744
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010001100010000,20,1.8615578074199834e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010011010001000,17,1.5823241363069858e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010000100110000,112,0.00010424723721551906
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100100011000,107,9.95933426969691e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100010101010,104,9.680100598583913e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010001000011000,187,0.00017405565499376842
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011010000100,984,0.0009158864412506317
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000101000011010,33,3.0715703822429726e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001010101000,13,1.2100125748229891e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010001000110100,17,1.5823241363069858e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001010011000,293,0.00027271821878702753
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010010100101000,1029,0.0009577714919175814
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010011000101000,242,0.00022524849469781797
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010000100111000,162,0.00015078618240101864
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010110100100,30,2.792336711129975e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011100001000010000,149,0.00013868605665278875
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100100111000,19,1.768479917048984e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011000110100,63,5.863907093372947e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010101000,576,0.0005361286485369552
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010000100110,496,0.00046166633624015584
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000001000,241,0.000224317715794108
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010001100111000,17,1.5823241363069858e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010011000101100,40,3.723115614839967e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011010001100,117,0.00010890113173406903
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001000010010,779,0.0007250767659900835
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010100110,265,0.0002466564094831478
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001100010000,14,1.3030904651939882e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010000110100010000,168,0.0001563708558232786
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001000101010,845,0.0007865081736349429
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010100010110,63,5.863907093372947e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100010001010,175,0.00016288630814924855
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000100001010010100,547,0.0005091360603293654
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000001100,78,7.260075448937934e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100011010010100,17,1.5823241363069858e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110110100100,1,9.307789037099917e-07
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010000110011000,15,1.3961683555649875e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010000110011000,346,0.0003220495006836571
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000000110,39,3.630037724468967e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001000010010,18,1.675402026677985e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010001000111000,141,0.00013123982542310883
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010000100011010,148,0.00013775527774907877
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000100001000010110,40,3.723115614839967e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011000100110,97,9.028555365986919e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011100000100111010,163,0.00015171696130472865
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000101010011000,430,0.0004002349285952964
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000011100101000,31,2.885414601500974e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010100110001000,106,9.86625637932591e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010100110001000,128,0.00011913969967487893
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010110100101010,10,9.307789037099917e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011010100100,105,9.773178488954912e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000010010110110,9,8.377010133389926e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001100001010,32,2.9784924918719733e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010010110001100,16,1.4892462459359867e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010100010,152,0.00014147839336391873
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100100100010,48,4.46773873780796e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001100011000,25,2.3269472592749792e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000010010011000,92,8.563165914131922e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010001000001100,6,5.58467342225995e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011000000110,89,8.283932243018926e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000010000,63,5.863907093372947e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110100101010,32,2.9784924918719733e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000011100100100,62,5.770829203001948e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010000110001000,200,0.00018615578074199834
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110100001000,48,4.46773873780796e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100010011010,88,8.190854352647927e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010100110010000,42,3.909271395581965e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010100100010010,229,0.00021314836894958808
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010001100110000,10,9.307789037099917e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011100010100100010,13,1.2100125748229891e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011000110010100010,139,0.00012937826761568884
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100100011000,100,9.307789037099917e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001010001100,82,7.632387010421931e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010011100101000,19,1.768479917048984e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000100001000110100,91,8.470088023760924e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000000100,144,0.0001340321621342388
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100011000110000,246,0.00022897161031265793
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010010111000,9,8.377010133389926e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010001000111010,104,9.680100598583913e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011000011100,164,0.00015264774020843863
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010100110100,102,9.493944817841915e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000000010011010,59,5.4915955318889505e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010100111000,46,4.281582957065961e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001010010100,44,4.095427176323963e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000110100010000,81,7.539309120050932e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100110011000,90,8.377010133389924e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001000110000,162,0.00015078618240101864
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001100101000,60,5.58467342225995e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011100000100110010,196,0.00018243266512715835
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000110000,40,3.723115614839967e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010110010100,118,0.00010983191063777901
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010000110010100,86,8.004698571905929e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100010100100,80,7.446231229679933e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001010110000,9,8.377010133389926e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000110010110010,29,2.6992588207589758e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011010010100,20,1.8615578074199834e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010000110,16,1.4892462459359867e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100100001010,29,2.6992588207589758e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010010100101000,14,1.3030904651939882e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010001000000010,8,7.446231229679933e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010000110010101000,1,9.307789037099917e-07
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010100110010000,19,1.768479917048984e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010001000110010,54,5.026206080033955e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011010100100100010,33,3.0715703822429726e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100100111000,21,1.9546356977909823e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010000110010110000,55,5.119283970404954e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010100100001010,76,7.073919668195936e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010000110010000,35,3.2577261629849706e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011100001100101010,5,4.6538945185499584e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100100110000,14,1.3030904651939882e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000110100010100,113,0.00010517801611922905
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010011000011100,72,6.70160810671194e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001000110010,29,2.6992588207589758e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011100001000110010,62,5.770829203001948e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000010010,7,6.515452325969941e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001000011010,126,0.00011727814186745894
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001000111010,108,0.0001005241216006791
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000101000111000,7,6.515452325969941e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001000110100,10,9.307789037099917e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000010110110100,7,6.515452325969941e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010011000101100,43,4.002349285952964e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000110010110110,14,1.3030904651939882e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000110110010000,2,1.8615578074199833e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000100001010110110,15,1.3961683555649875e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011010100110010000,37,3.443881943726969e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000011100000110,41,3.816193505210966e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000001010,14,1.3030904651939882e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111010000110,11,1.0238567940809908e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010101000010000,5,4.6538945185499584e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000010001010010100,12,1.11693468445199e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000100011010110110,21,1.9546356977909823e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010000110000100,15,1.3961683555649875e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100001100010000,106,9.86625637932591e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010011100001000,9,8.377010133389926e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010001100110000,9,8.377010133389926e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110100101000,75,6.980841777824937e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110010101010,67,6.236218654856944e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010101100,200,0.00018615578074199834
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010000110010010000,216,0.0002010482432013582
Amazon0302,True,5,0.0001,fine,1,1074369,0000000000000011100001010,9,8.377010133389926e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111010000100,84,7.81854279116393e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010011010001100,12,1.11693468445199e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010010110001000,43,4.002349285952964e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100011010001000,15,1.3961683555649875e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010100110011000,82,7.632387010421931e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010100100110000,29,2.6992588207589758e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000110010100101110010010,1,9.307789037099917e-07
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011010011000001100,25,2.3269472592749792e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010100110011000,14,1.3030904651939882e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011010100110011000,4,3.7231156148399667e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010000110100101010,22,2.0477135881619816e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100011010110100,9,8.377010133389926e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110110001000,29,2.6992588207589758e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001000011100,13,1.2100125748229891e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110010100110,290,0.0002699258820758976
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100011010010000,15,1.3961683555649875e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010100110101000,27,2.5131030400169775e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011010100100101010,39,3.630037724468967e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100110101000,86,8.004698571905929e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010000110010100110,192,0.0001787095495123184
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011010110100101010,33,3.0715703822429726e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001100101010010010,8,7.446231229679933e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011000110010100110,130,0.00012100125748229891
Amazon0302,True,5,0.0001,fine,1,1074369,0000100011100000100101010,75,6.980841777824937e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001010010100101010,87,8.097776462276927e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010001000110000,19,1.768479917048984e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111000110010,43,4.002349285952964e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000110110100110,6,5.58467342225995e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010100100101000,11,1.0238567940809908e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010000110011000,14,1.3030904651939882e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001000101100,3,2.792336711129975e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010011000111000,10,9.307789037099917e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001000111000,34,3.1646482726139716e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011010110100,4,3.7231156148399667e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001010001100111000,8,7.446231229679933e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000011010110000,5,4.6538945185499584e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000011100011000110000,6,5.58467342225995e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000111010110000,9,8.377010133389926e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000110001100011000,27,2.5131030400169775e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010001010,2,1.8615578074199833e-06
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000010010011000,85,7.911620681534929e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000100010010011000010010,1,9.307789037099917e-07
Amazon0302,True,5,0.0001,fine,1,1074369,0000100001000100100110000,27,2.5131030400169775e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000000111100001000010000,1,9.307789037099917e-07
Amazon0302,True,5,0.0001,fine,1,1074369,0000000001000100010110010,75,6.980841777824937e-05
Amazon0302,True,5,0.0001,fine,1,1074369,0000010000100011010110100,24,2.23386936890398e-05
