dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000101000011000,2252,0.0020925050779486017
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000011000,37352,0.03470659399268924
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010101000001010,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011000011000,254,0.00023601078587874992
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000010100,1905,0.0017700808940906245
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010000100010,31461,0.029232816277682486
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010001000011000,1690,0.0015703079847838085
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000100010010,2881,0.0026769569847113327
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000101010,789,0.0007331201183398964
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000011100001100,1035,0.0009616974936397881
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000001010,2266,0.0021055135464616037
Amazon0302,True,5,0.0001,fine,3,1076222,0000010000100001000110100,104,9.663433752515745e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100101010010000,340,0.0003159199496014763
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000110011000,353,0.000327999241792121
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000100100,2400,0.0022300231736574797
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100110001000,870,0.0008083834004508363
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000000010,626,0.0005816643777956593
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001010010000,943,0.000876213271982918
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010010100110,291,0.0002703903098059694
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000110001000,171,0.00015888915112309543
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010010100101110,2,1.8583526447145663e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010100110,45,4.1812934506077744e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000000110,37,3.437952392721948e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000110010,800,0.0007433410578858266
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100001000111010,30,2.7875289670718496e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010101000,2115,0.001965207921785654
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000100101000,2821,0.0026212064053698957
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010000010,942,0.0008752840956605608
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100100010000,220,0.0002044187909186023
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010001000110010,33,3.066281863779035e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000010000100001000110010,6088,0.0056568254505111396
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000110010,188,0.00017468514860316924
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010001000011000,201,0.00018676444079381393
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010010101000,559,0.0005194095641977213
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100100101000,528,0.0004906050982046456
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010010100100,6363,0.005912348939159393
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010100110001000,120,0.00011150115868287399
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000110000,4292,0.003988024775557459
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011000010000,511,0.0004748091007245717
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000010010,766,0.0007117490629256789
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000101000010010,336,0.00031220324431204715
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000110000,1764,0.0016390670326382475
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110010101000,401,0.00037259970526527054
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110100111000,2,1.8583526447145663e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100100101010,100,9.291763223572832e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010001010,161,0.0001495973878995226
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010110110100,5,4.645881611786416e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010000111000,215,0.00019977290930681588
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100000100110000,403,0.0003744580579099851
Amazon0302,True,5,0.0001,fine,3,1076222,0000010000100001010010100,555,0.0005156928589082921
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000100010110000,967,0.0008985135037194929
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000111000,221,0.0002053479672409596
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000100110000,1573,0.0014615943550680063
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100001100111010,29,2.694611334836121e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010100110000,1246,0.0011577536976571747
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000101000,2187,0.0020321086169953783
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011000110110100110,17,1.5795997480073813e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010110010000,166,0.000154243269511309
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110010100010,668,0.0006206897833346652
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010011100001100,180,0.00016725173802431098
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011000110010100010,165,0.00015331409318895172
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011010000100,953,0.0008855050352064909
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000011100,133,0.00012358045087351865
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000110010110000,161,0.0001495973878995226
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010001100111010,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010001000100010,19,1.765435012478838e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000110010110010,33,3.066281863779035e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010001100011000,495,0.00045994227956685515
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100000100110010,222,0.00020627714356331685
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000000010011100,484,0.00044972134002092503
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010001000110000,493,0.0004580839269221406
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010001000111000,137,0.0001272971561629478
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000110000100,1,9.291763223572832e-07
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110100000010,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000100010,100,9.291763223572832e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000000010,95,8.82717506239419e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010010000010,48,4.460046347314959e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100100000010,31,2.880446599307578e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010000110,50,4.645881611786416e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010010001000110000,14,1.3008468513001964e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000100010,567,0.0005268429747765796
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000100010110100,2,1.8583526447145663e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000100010010010,189,0.00017561432492552652
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010010011000,79,7.340492946622537e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000010010110000,290,0.0002694611334836121
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010100010010,152,0.00014123480099830705
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010010100110010010,39,3.623787657193404e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000110010000,33,3.066281863779035e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010010100100010010,215,0.00019977290930681588
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010010001100011000,6,5.575057934143699e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000100110010000,119,0.0001105719823605167
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000010010,72,6.690069520972438e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000100100010000,185,0.00017189761963609738
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010001100111000,12,1.1150115868287397e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010010100111000,19,1.765435012478838e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000100111000,138,0.00012822633248530508
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010100010,648,0.0006021062568875195
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100100011000,113,0.000104996924426373
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000110110,8,7.433410578858265e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010011100011000,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011010100110001000,35,3.252117128250491e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100100111000,17,1.5795997480073813e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010001000111000,98,9.105927959101375e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111010010100,2,1.8583526447145663e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000110100,59,5.482140301907971e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010010101100,171,0.00015888915112309543
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010001100011000,17,1.5795997480073813e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011010100100,109,0.00010128021913694387
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000010000,73,6.782987153208167e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110100101010,37,3.437952392721948e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010010110001100,14,1.3008468513001964e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011010001000,229,0.00021278137781981785
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001010001010,11,1.0220939545930115e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000001100,85,7.897998740036907e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011000011100,68,6.318398992029525e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000000000111100,18,1.6725173802431096e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000101100,86,7.990916372272636e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100110010000,198,0.00018397691182674207
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010000100110,497,0.0004618006322115697
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000100111000,188,0.00017468514860316924
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100101010011000,164,0.00015238491686659443
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010001000011100,10,9.291763223572832e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100110101000,97,9.013010326865646e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001100010000,82,7.619245843329722e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000010000100011000110010,147,0.00013658891938652062
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000110100,16,1.486682115771653e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010001000010010,26,2.4158584381289363e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000101000110010,88,8.176751636744092e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000110010,43,3.995458186136318e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000110100010000,100,9.291763223572832e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011100011110101000,1,9.291763223572832e-07
Amazon0302,True,5,0.0001,fine,3,1076222,0000010000100001000110110,77,7.15465768215108e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000110010010,20,1.8583526447145664e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010001000110010,55,5.1104697729650577e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010000110011000,20,1.8583526447145664e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100001000010000,146,0.00013565974306416334
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110100101000,90,8.362586901215549e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001010011000,290,0.0002694611334836121
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000011100001010,10,9.291763223572832e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000110010100,87,8.083834004508363e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100110110000,6,5.575057934143699e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000100110000,121,0.00011243033500523126
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010100110010,65,6.039646095322341e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100001000011010,35,3.252117128250491e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010010101110,11,1.0220939545930115e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010010100101000,1005,0.0009338222039690696
Amazon0302,True,5,0.0001,fine,3,1076222,0000010000100011100010100,71,6.597151888736711e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010001000111000,34,3.1591994960147626e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000101010011000,417,0.00038746652642298706
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010010011000,71,6.597151888736711e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011000101000,301,0.0002796820730295422
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100001000110010,86,7.990916372272636e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000010010111000,9,8.362586901215548e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011000110000,22,2.044187909186023e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010001000110000,131,0.00012172209822880409
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110110001000,44,4.088375818372046e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011100010100100010,15,1.3937644835359248e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010001110,7,6.504234256500982e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010111000,66,6.13256372755807e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100011000101000,24,2.2300231736574794e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010001100010000,16,1.486682115771653e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010000110010000110,166,0.000154243269511309
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010010100110001000,102,9.477598488044288e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000001000,230,0.00021371055414217514
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000011100011000,35,3.252117128250491e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001100101010,92,8.548422165687005e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010100011100,593,0.000551001559157869
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000110011100,9,8.362586901215548e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100001000011000,79,7.340492946622537e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010001000111010,109,0.00010128021913694387
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000110110010000,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000100011010,163,0.00015145574054423714
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011010010000,30,2.7875289670718496e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100011000010000,10,9.291763223572832e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000110001100011000,5,4.645881611786416e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100000100111010,149,0.0001384472720312352
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010001000011010,80,7.433410578858266e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000010010110100,86,7.990916372272636e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010010100110000,17,1.5795997480073813e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000000100,124,0.00011521786397230312
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010000110100010100,121,0.00011243033500523126
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011000000110,94,8.734257430158462e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010100111000,33,3.066281863779035e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000000010111000,65,6.039646095322341e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001100101000,69,6.411316624265254e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000010010011000,80,7.433410578858266e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010001100111010,22,2.044187909186023e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011010000110,2,1.8583526447145663e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010010000110,25,2.322940805893208e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100100001010,19,1.765435012478838e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010010000010010010,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000101000011010,37,3.437952392721948e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000111000100110,20,1.8583526447145664e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011010100110101000,12,1.1150115868287397e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010100110101000,30,2.7875289670718496e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110100001000,39,3.623787657193404e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000010110000100,39,3.623787657193404e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010000110100010110,15,1.3937644835359248e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100010100100,55,5.1104697729650577e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000100100010,103,9.570516120280017e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010010110010100,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100101010001010,42,3.9025405539005893e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000000110,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010001010010100,11,1.0220939545930115e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010100110100,97,9.013010326865646e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000010000100001010011000,63,5.853810830850884e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100010100101010,76,7.061740049915353e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000010000110001100011000,23,2.1371055414217512e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001010010100,48,4.460046347314959e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010001010011000,11,1.0220939545930115e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000011100000110,41,3.809622921664861e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000011010,125,0.0001161470402946604
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100101010010010,5,4.645881611786416e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001000111010,77,7.15465768215108e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000000010011010,62,5.760893198615156e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010100111110,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010001010110110,6,5.575057934143699e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010000110010110000,53,4.9246345084936005e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011100000100101010,80,7.433410578858266e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001010110010,5,4.645881611786416e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110010100110,287,0.0002666736045165403
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010110010100,127,0.00011800539293937496
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011000001010,19,1.765435012478838e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000100100100010,50,4.645881611786416e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000110001100011000110000,72,6.690069520972438e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001100001010,34,3.1591994960147626e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100101010001110,1,9.291763223572832e-07
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011000101100,31,2.880446599307578e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011010001100,16,1.486682115771653e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000011010010100,22,2.044187909186023e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000011100101000,36,3.345034760486219e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000110100111000,3,2.7875289670718493e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000010000100111100,2,1.8583526447145663e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000011100110100110010,1,9.291763223572832e-07
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000110100010100,118,0.00010964280603815941
Amazon0302,True,5,0.0001,fine,3,1076222,0000000000000010100010110,64,5.946728463086612e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011000110010100110,122,0.00011335951132758854
Amazon0302,True,5,0.0001,fine,3,1076222,0000110001100011000110010,26,2.4158584381289363e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001000100100011000,99,9.198845591337104e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100001010110000,15,1.3937644835359248e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010011000010100,35,3.252117128250491e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010010100111000,8,7.433410578858265e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001010010100110000,7,6.504234256500982e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010000110010100110,214,0.0001988437329844586
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100011010010000,28,2.6016937026003928e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011010110100101010,30,2.7875289670718496e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100110010100110010010,59,5.482140301907971e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011010110110101010,16,1.486682115771653e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100111010110110101110,13,1.2079292190644681e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100110010100110000110,9,8.362586901215548e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100011010110100,16,1.486682115771653e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100110010100110110000,36,3.345034760486219e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000101100001000,3,2.7875289670718493e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010000110100010000,170,0.00015795997480073815
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000110001100,3,2.7875289670718493e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000010001100011010110100,4,3.7167052894291327e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011010100100101010,37,3.437952392721948e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010000100101100,9,8.362586901215548e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010010100100001010,65,6.039646095322341e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100010000110100001010,16,1.486682115771653e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010010110001000,52,4.8317168762578726e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100011000110010,41,3.809622921664861e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000000001100011010110000,14,1.3008468513001964e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010010100101010,75,6.968822417679624e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001010110110101000,19,1.765435012478838e-05
Amazon0302,True,5,0.0001,fine,3,1076222,0000100011100011100110000,8,7.433410578858265e-06
Amazon0302,True,5,0.0001,fine,3,1076222,0000100001000110110101000,38,3.530870024957676e-05
