dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111010001000,153,0.0001421402041244814
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100100101000,534,0.0004960971830226997
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010000100101000,2767,0.0025706009464865356
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100010101000,2092,0.0019435118106432355
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100100010000,237,0.0002201779632516476
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010000110001000,175,0.000162578664848263
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100010010010,198,0.00018394614651403473
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100100010000,179,0.0001662947486162233
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000110000,1660,0.0015421747637035235
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100010110000,961,0.0008927891252524615
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010010100110,309,0.000287067471074933
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001000110000,4271,0.003967848443239608
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000001100,68,6.317342405532506e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000000010,693,0.0006438115127991215
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010010101100,179,0.0001662947486162233
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100110001000,830,0.0007710873818517617
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000010010010100,413,0.0003836856490419007
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010110010100,104,9.661817796696773e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001010010000,835,0.000775732486561712
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010000110011000,311,0.00028892551295891313
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100001000111010,37,3.437377485363275e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000010010110000,241,0.00022389404701960791
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000000110,28,2.601258637572208e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010000111000,256,0.00023782936114945903
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010001100011010,14,1.300629318786104e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010000100110000,1564,0.0014529887532724762
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000101010011000,435,0.00040412410976568234
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010001100011000,499,0.0004635814500530471
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100110011000,92,8.546992666308684e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100100011000,120,0.00011148251303880892
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100000100110010,212,0.00019695243970189576
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000000110010100,702,0.0006521727012770322
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010100110010,75,6.967657064925558e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100010100110000,11,1.0219230361890818e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001000010010,749,0.0006958366855505657
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000110010100010,663,0.0006159408845394193
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011100010100110000,49,4.5522026157513644e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010011100001100,190,0.00017651397897811412
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001000101010,750,0.0006967657064925558
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010001000111000,157,0.00014585628789244166
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000000010011100,458,0.00042549159143145406
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011100000100101010,79,7.339265441721587e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010010011000,99,9.197307325701736e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010000110100010100,162,0.00015050139260239204
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000011100000110,53,4.923810992547394e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010000110010100,77,7.153461253323572e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010000100111000,198,0.00018394614651403473
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000000000111100,20,1.8580418839801487e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011010000100,964,0.0008955761880784317
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010000100110000,112,0.00010405034550288832
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001000110000,158,0.00014678530883443174
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010001000110000,471,0.000437568863677325
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100010000110,59,5.4812235577414384e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100100100100,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010000010010010,2,1.8580418839801487e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100100000010,32,2.972867014368238e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010010000010,39,3.62318167376129e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100100111000,16,1.486433507184119e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100100101010,103,9.568915702497765e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100010100110,44,4.087692144756327e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100100110000,16,1.486433507184119e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000110010110000,145,0.00013470803658856078
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000000110,105,9.75471989089578e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010011000011000,248,0.00023039719361353845
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010001100110000,11,1.0219230361890818e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000010010110100,88,8.175384289512654e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010100011100,518,0.0004812328479508585
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010001010010110,2,1.8580418839801487e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010001000110010,10,9.290209419900743e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100110010000,183,0.00017001083238418361
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010100111000,52,4.8309088983483865e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001010011000,298,0.00027684824071304217
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011010001100,136,0.00012634684811065012
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010010100101000,1052,0.0009773300309735581
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010100100010010,209,0.00019416537687592554
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000100010,521,0.0004840199107768287
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010010110001000,43,3.9947900505573194e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100101010110000,12,1.1148251303880892e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001000011010,7,6.50314659393052e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100100011000,120,0.00011148251303880892
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010000100111000,98,9.104405231502729e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000110100101000,92,8.546992666308684e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000100010,91,8.454090572109677e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011000110010100010,101,9.38311151409975e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000101110111000,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010011000101000,267,0.00024804859151134984
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010010101000,587,0.0005453352929481736
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000110100101110,3,2.787062825970223e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000101000110010,69,6.410244499731512e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000010100,4,3.7160837679602973e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000000100,116,0.00010776642927084863
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001000111000,215,0.000199739502527866
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010000110010010000,213,0.00019788146064388584
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010000110010100110,222,0.0002062426491217965
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010000110100001010,8,7.432167535920595e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100010011010,88,8.175384289512654e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001010110000,10,9.290209419900743e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000010000100001000110100,98,9.104405231502729e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001000010010,24,2.2296502607761784e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000100110,89,8.268286383711662e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000010000,59,5.4812235577414384e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000010110010000,5,4.645104709950372e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111010100010,11,1.0219230361890818e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010110100100,29,2.6941607317712157e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011010010000,31,2.8799649201692306e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010011100011100,2,1.8580418839801487e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000010000100001010010100,534,0.0004960971830226997
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100001000110010,70,6.50314659393052e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000010010,82,7.61797172431861e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000101000011010,38,3.530279579562283e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100011000110000,239,0.00022203600513562776
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000110110101000,58,5.3883214635424314e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010010100010,176,0.00016350768579025308
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010011000101100,7,6.50314659393052e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100100001010,32,2.972867014368238e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010100100101000,4,3.7160837679602973e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010010110101000,25,2.322552354975186e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011010001000,250,0.00023225523549751857
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010000110010110000,45,4.1805942389553346e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001000110010,39,3.62318167376129e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010110000100,42,3.9018879563583125e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010100110001000,165,0.00015328845542836227
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001000011100,10,9.290209419900743e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010000111010,12,1.1148251303880892e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010001000011010,71,6.596048688129528e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100001000010000,163,0.00015143041354438212
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000011100,179,0.0001662947486162233
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010011000110000,18,1.6722376955821338e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001010001100,83,7.710873818517617e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010011000011100,66,6.131538217134491e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100011010110000,14,1.300629318786104e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000010000110001100011000,26,2.4154544491741933e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001010010100,57,5.295419369343424e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001100001010,22,2.0438460723781635e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000000010,81,7.525069630119602e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010010011000,63,5.852831934537468e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000010000100001010011000,53,4.923810992547394e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001100010000,86,7.989580101114639e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001000110100,11,1.0219230361890818e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010110010000,167,0.00015514649731234242
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000011100011000,31,2.8799649201692306e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001000111000,32,2.972867014368238e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000010010110010,7,6.50314659393052e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010011000010100,46,4.273496333154342e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010001000111010,150,0.00013935314129851116
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000010010000110,26,2.4154544491741933e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001000011010,121,0.000112411533980799
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100010100100,72,6.688950782328535e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100101010011000,173,0.00016072062296428285
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100001000010010,57,5.295419369343424e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100010100110100,10,9.290209419900743e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100001000011000,86,7.989580101114639e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100100110010,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010001000001100,7,6.50314659393052e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000110100001010,5,4.645104709950372e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010101100010000,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100011010010000,24,2.2296502607761784e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100010101100,4,3.7160837679602973e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011010010100,13,1.2077272245870966e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011010100100100010,35,3.25157329696526e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010100110001000,109,0.0001012632826769181
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010000110100101010,16,1.486433507184119e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010000110010010100,87,8.082482195313646e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000110010101000,348,0.00032329928781254586
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100110110000,12,1.1148251303880892e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000010010011000,100,9.290209419900744e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010000100100010,92,8.546992666308684e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011100001100101010,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100100100010,38,3.530279579562283e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000001000,249,0.00023132621455552852
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100011100111010,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000101000111000,15,1.3935314129851115e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000110000,40,3.716083767960297e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000000010111000,61,5.6670277461394536e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010100110100,99,9.197307325701736e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010110110000,6,5.574125651940446e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100011010010100,25,2.322552354975186e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100000100111010,157,0.00014585628789244166
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001100101010,77,7.153461253323572e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100101010001010,24,2.2296502607761784e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000010010,10,9.290209419900743e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100010111000,74,6.87475497072655e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000110100,55,5.1096151809454086e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010001010010100,11,1.0219230361890818e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000011100011010,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010000110010110,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010001000100010,21,1.9509439781791563e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000110100010000,86,7.989580101114639e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000000010011010,54,5.016713086746402e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010011000001010,20,1.8580418839801487e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000001010,9,8.361188477910669e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001000111010,83,7.710873818517617e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100110010110110101110,2,1.8580418839801487e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000110010100110,313,0.0002907835548428933
Amazon0302,True,5,0.0001,fine,2,1076402,0000000011100001000011010,29,2.6941607317712157e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001100010000,11,1.0219230361890818e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000100110010000,96,8.918601043104714e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011000010110,6,5.574125651940446e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011010110110101000,9,8.361188477910669e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010010100101010,105,9.75471989089578e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000100110101000,93,8.639894760507691e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000011100001010,13,1.2077272245870966e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000110100010010,10,9.290209419900743e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010011000010010,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001000110100010000,6,5.574125651940446e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100001100101000,88,8.175384289512654e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010010100101000,7,6.50314659393052e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011000110010100110,126,0.00011705663869074936
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010111000010000,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000110100010100,115,0.00010683740832885855
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111010010000,10,9.290209419900743e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010100111010,9,8.361188477910669e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010100100101010,23,2.136748166577171e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000000010010011100,30,2.787062825970223e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000000010000110011100,9,8.361188477910669e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000111000110010,28,2.601258637572208e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011010110100,4,3.7160837679602973e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001100111000,5,4.645104709950372e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011010100100,96,8.918601043104714e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010000100101100,4,3.7160837679602973e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001100001100,18,1.6722376955821338e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011010100100101010,35,3.25157329696526e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100101010010010,8,7.432167535920595e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100011010110110101010,14,1.300629318786104e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001100011010110100,10,9.290209419900743e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000010001100011010110100,6,5.574125651940446e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010001100011000,17,1.5793356013831265e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010100100001010,75,6.967657064925558e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010001000110000,23,2.136748166577171e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010001100010000,20,1.8580418839801487e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010101100001000,1,9.290209419900743e-07
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010110100010000,14,1.300629318786104e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010000110010000,29,2.6941607317712157e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001000011010110000,3,2.787062825970223e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010100110010000,22,2.0438460723781635e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000000001010011100010000,2,1.8580418839801487e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000110001100011000110000,65,6.038636122935483e-05
Amazon0302,True,5,0.0001,fine,2,1076402,0000100010010001100110000,9,8.361188477910669e-06
Amazon0302,True,5,0.0001,fine,2,1076402,0000100001010000110000100,2,1.8580418839801487e-06
