dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000010110111000,15613,0.00030041854057854416
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011010000010,8254,0.00015881987023219776
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010000100100100,1041,2.0030468247118715e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000111000100100,5585,0.00010746413560053605
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100100101000,10211,0.0001964756112116515
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000011100001100111010,623,1.1987494445681998e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100001000111000,17487,0.0003364772317361815
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000110100101010,1156,2.2243248120719727e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010000100111010,771,1.4835245935185907e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100100011010,903,1.73751323987975e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100010101000,5542,0.00010663674834345045
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000011100001010,67519,0.001299171167701449
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011010010000,17763,0.00034178790343282397
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010000110000100,667,1.2834123266885863e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010010100101010,1317,2.5341139943761142e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000010110110100,2280,4.3870766189654824e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100010001010,4126,7.939069355198061e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100101010010000,3743,7.202117449468333e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011000010110,22321,0.0004294909526838971
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100011100010000,2530,4.868115721922224e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010000100100010,4740,9.120501392059819e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100010010001100111000,159,3.059408694804876e-06
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000100010110100,5368,0.00010328871618687153
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000010010011100,43086,0.0008290420315997665
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000011100111010,19363,0.0003725744060220554
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001010001100011000,11541,0.00022206689148895014
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000010010111000,41757,0.0008034699928865861
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000010110011000,24385,0.00046920554102400564
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100011010110100,3372,6.488255420680529e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100100111010,733,1.410406649869166e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000010010001100,19363,0.0003725744060220554
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000111010110110,2010,3.867554387772202e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100010000110010100110,1792,3.448088289993923e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100100000010,5743,0.00011050430273122266
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100011000110010100100,594,1.1429489086252177e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010110110101000,118,2.27050456595582e-06
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000100010110110,13372,0.0002572981953895019
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000010000100001010011000,4471,8.602903317278365e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011010110100,11659,0.00022433739605490596
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000011110111000,4432,8.527861217217113e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100101010110010,842,1.620139698758305e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100001010010000,42922,0.0008258864150843703
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100001010110000,13417,0.000258164065774824
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011010000100,97494,0.0018759370521465822
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000010010001110,2466,4.7449697115652977e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100100101010,4824,9.282130530653283e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000101000111010,5592,0.00010759882654936393
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100001000001010,33223,0.0006392624847012729
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011010101000,12185,0.0002344584587811158
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000010000101110,2384,4.5871888857954865e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100010010000110000100,986,1.8972182220613883e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000011110101000,72174,0.0013887406486719944
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011110100100,11216,0.00021581338315051249
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100011100110100,218,4.1946609777827855e-06
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000010000100011110,46199,0.00088894102069994
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011110110000,1097,2.1107995837741817e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100011100110000,2002,3.852161136477586e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000010000110111000,15755,0.0003031508426833385
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100101100010000,772,1.4854487499304177e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100011010011000001100,10,1.924156411826966e-07
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100010010101100001000,101,1.9433979759452357e-06
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000011110001000,54831,0.0010550342021688438
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100100010100,130,2.501403335375056e-06
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000011010010100,11265,0.00021675621979230772
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000111000000100,32908,0.0006332013920040179
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100001100001010,3441,6.62102221309659e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000010100011100,440665,0.0084790838521773
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000101000010110,5589,0.00010754110185700912
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000111010000100,10100,0.00019433979759452355
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000110010100110,1552,2.986290751155451e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000000011100011000,61212,0.0011778146228075225
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010000110101000,2294,4.41401480873106e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001010001100111000,8313,0.00015995512251517567
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000101010110100,1360,2.6168527200846737e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100010000110010101100,46,8.851119494404043e-07
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010010110001100,537,1.0332719931510806e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001010001000011010,10413,0.00020036240716354197
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000010010101110,1860,3.578930925998157e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000010010010110,24497,0.0004713605962052518
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000010010111000,7389,0.0001421759172698945
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000110110100010,342,6.580614928448224e-06
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000111010000110,2827,5.439590176234833e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000111010010110,974,1.8741283451194647e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001000100010101110,1196,2.301291068545051e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100001010010100,9514,0.00018306424102121753
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000101000010100,7456,0.0001434651020658186
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010001000110010,1054,2.0280608580656222e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000111000100110,4055,7.802454249958347e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010000100110000,4073,7.837089065371232e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010001000011000,4637,8.92231328164164e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010001100110000,1728,3.324942279636997e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000000010001010011000,45350,0.0008726049327635291
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100001100101000,24652,0.0004743430386435836
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000100001010000110001000,4253,8.183437219500086e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001010011010001000,4587,8.826105461050293e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001000010110010100,2680,5.156739183696269e-05
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100011010010000,5811,0.00011181272909126499
Wiki-Vote,True,5,0.0001,fine,3,51970827,0000000001100001100110000,12946,0.000249101289075119
