dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000010001010011000,45521,0.0008758484065931466
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000011000,2224,4.279095046820496e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001100010000,22168,0.00042652418614171203
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000010011100001100,12518,0.0002408530206659126
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000010000110010010,57719,0.00111054445596867
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010001000,42775,0.0008230138967074942
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001000110000,33187,0.0006385356444192077
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000000000111100,2176110,0.04186952123352765
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101010110110,3378,6.499452818417102e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000010100111010,140650,0.002706181287478879
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100010110010,14146,0.00027217661210576766
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000010000,606877,0.011676638330617274
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000110100,8097,0.00015579061418212928
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000010000100001000010000,491504,0.009456800053473295
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010000100010,66227,0.0012742429301518929
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001010110000,13115,0.000252339620229545
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000110100,663,1.275647489227513e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011000010010,43801,0.0008427546859073046
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101000010000,117244,0.002255837318657474
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011000000110,45942,0.0008839486719470648
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010000110,5106,9.824217315227271e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101000110010,17387,0.0003345351869562408
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010110100,50945,0.0009802090699652436
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000011100011010,14273,0.0002746201600866409
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011000100010,95025,0.0018283318652163561
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010000100,80947,0.0015574636095097962
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000010000100010110,33836,0.0006510227518175283
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010110010000,3517,6.766896258843382e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010010100,175190,0.0033707493761352637
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100100011000,32217,0.0006198723251952154
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010001000110010,1062,2.0433448469979166e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000010010011100,254232,0.004891559765931961
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010001100011000,1054,2.0279524187719435e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010010110001100,536,1.0312926911401914e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010001100,19091,0.0003673210590775633
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010100110,4973,9.56831819597047e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010101000,9219,0.00017737849476905644
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111010100010,9425,0.00018134204503724447
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100100111010,8784,0.0001690088619211836
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101000111010,5761,0.00011084472376228811
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010011100,43160,0.0008304215027912437
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000011100101010,79937,0.0015380306688745052
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010100110,10587,0.00020369954703547028
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000110010110110,4790,9.216216400301338e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010110110,18547,0.0003568542078839017
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010001110011000,66,1.269875328642773e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000110010,31548,0.0006070004070912455
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100011010110100,3378,6.499452818417102e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000100010,34755,0.0006687048037421147
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001000011000,99288,0.0019103542671255098
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010011000,46567,0.0008959740064986062
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100100001000,26686,0.0005134529245478946
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010001000100010,1408,2.7090673677712492e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001000010010,14832,0.00028537561930953956
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000000100,32842,0.0006318976597467569
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010001000,32120,0.0006180059932728162
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100110010000,11036,0.00021233854737729763
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010101000010000,4264,8.204164244443612e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100010000010,15670,0.00030149918787624624
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101000010010,52684,0.0010136683608214523
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000010000100001000010010,174246,0.0033525863108286157
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010100100,27921,0.0005372149856217404
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010110000,64503,0.0012410722473249211
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010100100,75938,0.0014610877682799228
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010101100,5902,0.00011355763923711586
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010010100,11352,0.00021841855652655697
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010000100110,13917,0.0002677705295260829
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010000100,98314,0.0018916139857603877
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010000110110,65302,0.0012564454350156116
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000011100111010,19406,0.0003733818276915402
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001010110110,1460,2.8091181512400738e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010000100101000,17704,0.00034063443664078264
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010010010100101010,588,1.131343474609016e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000011000,84677,0.0016292308061133954
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100100101000,10305,0.00019827371608581478
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000110000,151809,0.00292088642069592
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000010000100001000010110,14132,0.00027190724461181317
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010100010,5685,0.00010938244308082068
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001100011000,11519,0.00022163172591872882
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010001010,1159,2.2299780392378392e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100010110000,44929,0.0008644580097059265
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010010010,11255,0.00021655222460415774
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000011010,14613,0.00028116194208267943
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100010101100,552,1.0620775475921374e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010000010,4741,9.121937777417254e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011000010110,22689,0.0004365485050238769
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010110000,15289,0.00029416854393362663
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000010010,66681,0.0012829781331701326
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000000010,38683,0.0007442816263316422
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000010000100111000,214074,0.004118898350058682
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000011100001000010000,14289,0.0002749280086511604
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011000110100,29150,0.0005608616034838914
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010000110010000,1260,2.4243074455907485e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100010100110,3202,6.160819397445696e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011000010100,149132,0.002869379507744758
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010000100100110,162,3.1169667157595336e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000010000,20513,0.00039468110024923033
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010011000010000,34705,0.0006677427769779915
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010110110,4706,9.054595903928621e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100100101010,4848,9.327811504939641e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000010000100001010011100,2756,5.302691523847701e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000110010100010,2970,5.7144389788924784e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010001000110000,7028,0.00013522248196517285
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010011000,2605,5.01215944108246e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100010101110,1285,2.4724087837969143e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111010110110,1937,3.726891684213714e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000010000100001010010100,21529,0.0004142294840962161
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000010000100001000110010,14687,0.00028258574169358195
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100010100010,7841,0.00015086503714981792
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100011000110010,5861,0.00011276877729053474
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100011000110000,16765,0.00032256757401054683
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000011110101000,72788,0.001400480082140154
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101000011010,11204,0.00021557095730475196
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010010110,24439,0.0004702194417681929
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100011000110110100110,103,1.9817751340940245e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111010100100,7708,0.00014830604595724993
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010010000,17886,0.0003441362140621915
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100010110100,5582,0.00010740066794672665
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010110100100,3441,6.62066819069664e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000010010,7434,0.00014303413928985417
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000011100001010,67013,0.0012893659908839114
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100011010010110,515,9.908875670470123e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001100110000,10020,0.0001927901635303119
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100010010110,16553,0.000318488580530664
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000010100011100,440289,0.008471396038981786
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111010000010,4730,9.10077318860654e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000110100001000,2870,5.522033626067816e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000111000,17266,0.0003322070821870624
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100100010010,7596,0.0001461511060056137
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100010001010,4172,8.027151319844922e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000010110011000,24494,0.0004712776712087285
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000110010100110,1435,2.761016813033908e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010110110000,2424,4.6639057524698206e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010011000110010,937,1.8028381559670884e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010010110101100,658,1.2660272215862797e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000110010,7529,0.00014486199014168846
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001000011010,10625,0.000204430687376204
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100100011000,2799,5.385425825562305e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010010001100110000,738,1.4199515038460098e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001000111010,4732,9.104621295663034e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010000100101010,4932,9.489432001312359e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010100010,15674,0.00030157615001737614
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100100100010,6424,0.00012360119865456324
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100101010110000,1585,3.049624842270902e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100011010010000,5902,0.00011355763923711586
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000100110,4014,7.723150862381955e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010101000,12261,0.0002359082030983188
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000111000000110,7188,0.00013830096761036746
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001110110000,1921,3.6961068277617684e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100110010100,606,1.1659764381174551e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001010110100,3980,7.657733042421571e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010010100101010,1360,2.616712798415411e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011010010110,2132,4.102082122221806e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010000101110,2430,4.675450073639301e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100011010110000,4178,8.038695641014402e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001000110010,7322,0.00014087919933821795
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100010110110,13555,0.00026080545575383015
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000010001000111000,144229,0.002775043163254826
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011110100100,11241,0.0002162828571102032
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010000110111000,142,2.7321560101102085e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010110110100,2336,4.4945890419841176e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010011100101000,573,1.1024826716853166e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100100010000,7888,0.00015176934230809385
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000110100010100,566,1.0890142969875902e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001010010000,3365,6.474440122549895e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001000111000,13325,0.0002563801326388629
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010110110000,278,5.34886880852562e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010000110010001100,213,4.098234015165313e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010000110011000,367,7.061276448665116e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000110100101010,1156,2.2242058786530993e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000110100001010,806,1.5507871437667804e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000110010110000,5129,9.868470546376944e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000110100000010,994,1.9125092070771462e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010110010,8687,0.0001671425299987844
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000110100101100,111,2.1356994163537546e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000010010111000,7574,0.00014572781422939944
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010110110101010,86,1.6546860342920982e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101000011000,32691,0.0006289923389191045
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010010100101000,5670,0.00010909383505158369
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010010110100101010,479,9.216216400301337e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100100001010,4506,8.669785198279296e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001010001100111000,8214,0.00015804175681017785
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000100100111000,9356,0.0001800144481027543
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000000010110111000,15530,0.000298805512936701
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010110101100,1005,1.9336737958878588e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010000110010110000,721,1.3872425938658173e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010000110010100110,1833,3.526790117276065e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000011000100110,20592,0.00039620110253654517
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001010110010,1964,3.778841129476373e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001010010100,9653,0.0001857288870816468
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010000110010110010,317,6.099249684541804e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100100001110,426,8.196468030330626e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100011010110110,874,1.6816227836875508e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010000110010000110,3726,7.169023446246928e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101010010110,3056,5.8799075823216884e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000100110,2756,5.302691523847701e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000010010101110,1888,3.632613061329629e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001000100110100010,1231,2.3685098932715963e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100010010010010101010,13,2.5012695867206136e-07
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100101010100110,862,1.6585341413485914e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000100001010001100100010,316,6.080009149259337e-06
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001000101000110110,2875,5.531653893709049e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001000110110,3057,5.881831635849935e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000010000100110010,123678,0.002379630922664862
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100011100101000,4029,7.752011665305655e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000110001100011010,3416,6.572566852490473e-05
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000001100001100111000,7761,0.00014932579432722063
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000000010000100111010,76768,0.0014770574125643698
Wiki-Vote,True,5,0.0001,fine,2,51973606,0000000011100000100110000,3152,6.064616721033365e-05
