dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000110001100,229429,0.009128185096194494
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000101000110,11167,0.0004442962440197356
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001001010100,7903,0.0003144329915364888
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000101011000,84519,0.0033627182097523086
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000101010110,10624,0.0004226921551415484
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000100010110,25298,0.001006519779816537
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100010001110,16641,0.0006620877403718474
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001001010110,7809,0.00031069305718188544
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001101010110,3537,0.00014072497672587127
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000110000110,80979,0.0032218738734193756
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100010011010,30656,0.0012196960380289256
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001110001000,20404,0.0008118044741630415
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000001011100,393330,0.015649238081873608
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001101010010,7534,0.0002997517598678864
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110000010,1580,6.28627263858854e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000101001010,16528,0.000657591861839186
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000000011110,663887,0.02641376381781411
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000011001110,71474,0.002843702851711881
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100010011100,14202,0.0005650483798305977
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000000001110,5686243,0.22623591004598487
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111010100,70945,0.002822655774333316
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000001011010,170359,0.0067779944331474995
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000101011100,64844,0.0025799181201052864
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000110010110,27767,0.0011047527364284049
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001101011010,6759,0.0002689171947102528
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000101011010,11462,0.00045603327204748
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001101011000,8135,0.0003236634678159352
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111011100,17969,0.0007149242597645409
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000001011110,175213,0.0069711182773735045
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111010110,18701,0.000744048003887622
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111000110,9677,0.0003850143058457044
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111001100,20152,0.0008017782671698497
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100011001100,26825,0.0010672738198109972
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000101011100,6378,0.0002537585246134032
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001110001010,13041,0.0005188562118976781
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000110011100,33970,0.0013515486172965359
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110011010,1513,6.019702849483835e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100110011000,3885,0.00015457069114504097
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001110011010,5906,0.00023497927976901212
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001001000110,9299,0.00036997499535591663
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111001100,1002,3.9866108758643775e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111011100,995,3.958760300883289e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110001010,1136,4.519750454073785e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000101011000,9522,0.00037884739281417764
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111011110,5878,0.00023386525676976857
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100110011010,1774,7.058131430921562e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0011001101011010,62,2.466765212610693e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110011000,2146,8.538190558487978e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111000100,4379,0.00017422523977455199
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000110001110,28930,0.001151024477432699
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111001100,1041,4.1417783650447275e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0011001101010110,637,2.53440232327905e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100110011010,8630,0.0003433578029811335
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110010010,2037,8.104517319496744e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100111011100,2975,0.00011836494366962598
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100011001110,8451,0.0003362360130931123
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001110001100,5303,0.00021098799874958875
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111011000,859,3.4176634155364274e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100011001100,1510,6.007766888777655e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100011011100,866,3.445513990517516e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000101001110,29415,0.0011703209472410246
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001110001110,4155,0.00016531305578060368
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000011011110,15507,0.000616969808902484
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111010100,4629,0.0001841718736963693
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000101011010,1094,4.352647004187254e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001001001010,7973,0.00031721804903459764
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001001001110,1983,7.889670026785489e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001011001100,251,9.986420457504578e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001101011010,538,2.140515619975085e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001001011100,718,2.8566732623459312e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0011101110011010,175,6.962643745272116e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111011100,1312,5.219993482169724e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111011010,4217,0.00016777982099321436
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001010011100,274,1.0901510778311771e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000101001010,1472,5.8565780531660314e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000100011110,62015,0.0024673620106460017
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001111001110,1694,6.739839145423408e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001110011100,1112,4.424262768424339e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000101011110,21505,0.0008556094499547249
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111001010,2260,8.991757065322847e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000110011110,14176,0.0005640139299027286
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100011011110,1320,5.251822710719539e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001101011110,6709,0.0002669278679258893
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111011000,570,2.2678325341743463e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100110011110,1079,4.29296720065635e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001101011000,795,3.163029587137904e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110010100,332,1.3209129848173387e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001110011110,2314,9.2066043580341e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000101111011110,295,1.1737028027744425e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100011001110,151,6.007766888777655e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001011001110,322,1.2811264491300694e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100010011110,4595,0.00018281913148300214
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001111011110,1585,6.306165906432174e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100111011110,1233,4.9056798502402965e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001001011110,1382,5.4984992319806086e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000101001110,2519,0.00010022228339623121
Wiki-Vote,True,4,0.01,fine,1,25134131,0000000111001110,3204,0.00012747606034201064
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111001000,311,1.2373612598740732e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110010110,201,7.997093673141116e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100111001110,846,3.3659409191429774e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111010110,522,2.0768571628754543e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111011010,256,1.0185353135940925e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110000110,227,9.031543601010116e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0000001111001100,1092,4.3446896970498e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100011011110,204,8.116453280202925e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011101110011110,63,2.5065517482979618e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111010010,480,1.9097537129889232e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101011011100,74,2.9442036408579234e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100110011110,189,7.519655244893886e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001011011110,276,1.098108384968631e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111001110,132,5.251822710719539e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101011011110,82,3.2624959263560773e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001010001100,1067,4.2452233578316275e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101011001110,41,1.6312479631780387e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001001011010,1022,4.066183947238916e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000100011110,2216,8.816696308298863e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001101011110,503,2.0012627450696425e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001010001110,649,2.5821461661037733e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000101011110,1971,7.841926183960766e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0011001101011100,54,2.148472927112539e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110001100,400,1.5914614274907694e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0011001101011110,172,6.843284138210308e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001010011110,424,1.6869491131402156e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111010110,311,1.2373612598740732e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111011110,182,7.241149495083001e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110011110,239,9.508982029257347e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111011110,364,1.4482298990166003e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0011101111011110,62,2.466765212610693e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101111011110,108,4.296945854225078e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111011100,182,7.241149495083001e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0111101111011110,6,2.387192141236154e-07
Wiki-Vote,True,4,0.01,fine,1,25134131,0011100111011110,65,2.5861248196725e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011001111011110,46,1.8301806416143848e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101011000110,23,9.150903208071924e-07
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111011110,323,1.2851051026987963e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111010010,462,1.8381379487518387e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111010110,76,3.023776712232462e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111000010,195,7.7583744590175e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110011100,169,6.723924531148501e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011100101010110,29,1.1538095349308078e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111001010,61,2.4269786769234234e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101011001010,149,5.928193817403116e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111010100,416,1.6551198845904e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001010010110,164,6.524991852712155e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111001110,116,4.615238139723231e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001010000110,489,1.9455615951074656e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111000110,98,3.899080497352385e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111000110,173,6.883070673897578e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001110001110,313,1.2453185670115271e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0011100111011010,19,7.559441780581155e-07
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101111011000,91,3.6205747475415006e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111001100,189,7.519655244893886e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001010000100,558,2.2200886913496232e-05
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100011010100,243,9.668128172006425e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111011010,142,5.649688067592231e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011001111001110,43,1.710821034552577e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101111011010,158,6.286272638588539e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011100111001110,36,1.4323152847416925e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100011000110,77,3.063563247919731e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111001110,76,3.023776712232462e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001000111000010,195,7.7583744590175e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101111010110,63,2.5065517482979618e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101011011010,179,7.1217898880211935e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100011010110,118,4.69481121109777e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001001111001010,77,3.063563247919731e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011101111001110,33,1.3129556776798848e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100110010110,70,2.7850574981088463e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011100101011110,8,3.182922854981539e-07
Wiki-Vote,True,4,0.01,fine,1,25134131,0000100111001010,166,6.6045649240866935e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001100111000110,38,1.511888356116231e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0001101011010110,41,1.6312479631780387e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011100111011100,49,1.9495402486761924e-06
Wiki-Vote,True,4,0.01,fine,1,25134131,0011100111000110,5,1.9893267843634619e-07
Wiki-Vote,True,4,0.01,fine,1,25134131,0011001111001100,6,2.387192141236154e-07
