dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000111010100,70412,0.0028013883606236483
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000011001110,71350,0.0028387073159475275
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001101011010,6943,0.00027623188359668794
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000101011010,11394,0.00045331788588515946
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000101011100,65126,0.0025910813266769262
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000000011110,665502,0.026477440731292382
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000001011110,175731,0.006991574987228801
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000011011110,15489,0.0006162401908438858
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000111011100,17948,0.0007140731451524348
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001110011100,1195,4.754387165462222e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000111010110,18623,0.0007409284701456315
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000110010110,27493,0.0010938273333895637
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001101011110,6425,0.00025562290826857553
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001101011000,8012,0.0003187627612525801
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000101011110,21577,0.0008584553294491913
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000111000110,9927,0.00039495231289994544
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001110011010,5801,0.00023079665227486484
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100110011010,1789,7.117655764863527e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001110001010,13006,0.0005174523805355787
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100110011000,3867,0.00015385117296102437
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100110011010,8522,0.00033905345124743977
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111011100,1211,4.8180442321127624e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111011100,1062,4.225237798929607e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110010010,1992,7.925304797992256e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000101011000,9413,0.0003745024802384594
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100011011100,930,3.7000669990626494e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100111011100,3049,0.00012130649763593568
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001001001010,8012,0.0003187627612525801
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001001011110,1392,5.538164798596998e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100010001110,16224,0.0006454826558364777
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111010100,4542,0.00018070649795422103
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000101011100,6313,0.0002511669136030377
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100011001110,8561,0.0003406050922470467
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110011000,2135,8.494239831181459e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000111011110,6229,0.0002478249176038844
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100010011100,14337,0.0005704071028554969
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111000100,4574,0.00018197963928723182
Wiki-Vote,True,4,0.01,fine,3,25134680,0011001101010110,616,2.450797066045798e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001101011010,572,2.2757401327568125e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110011010,1528,6.07924986512659e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100011001100,1474,5.864407265181017e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111011000,939,3.7358740990535787e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001011001110,346,1.376584066317932e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100011011110,1298,5.164179532025075e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111001100,950,3.779638332375825e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110001010,1122,4.4639517988691325e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000101011010,1049,4.173516432276042e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001001001110,1996,7.941219064654891e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001110001100,5632,0.00022407287460990153
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001111001100,1096,4.360509065562004e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001101011000,786,3.127153399207788e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001110001110,3921,0.0001559995989604801
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001111001110,1668,6.636249198318817e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000101001110,29310,0.0011661178897045834
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111001100,987,3.9268452990051994e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000111011010,4166,0.00016574708729134407
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000100011110,61736,0.002456207916711094
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000110011110,14226,0.0005659908938566156
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110000110,226,8.991560664388804e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000101001010,1491,5.932042898497216e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000111001010,2196,8.736932397786644e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001111011110,1543,6.138928365111471e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100111001110,883,3.513074365776688e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0011101110011010,152,6.04742133180132e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0000001110011110,2414,9.604259930900254e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000000111001110,3273,0.00013021848696701132
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111011000,542,2.1563831327870496e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111010010,464,1.8460549328656662e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100010011110,4687,0.00018647541961942622
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001011011110,249,9.90663099749032e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001010011110,439,1.746590766224197e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000101001110,2594,0.00010320401930718832
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101011011100,77,3.0634963325572475e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001001011100,727,2.8924179659339207e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111010100,424,1.6869122662393156e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111010010,503,2.0012190328263577e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001010000100,581,2.3115472327477414e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001010010110,150,5.967849998488144e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110010110,210,8.354989997883403e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110010100,324,1.2890555996734393e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101011001010,149,5.928064331831557e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100111011110,1268,5.044822532055312e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000101111011110,269,1.0702344330622073e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100011010110,102,4.058137998971938e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101011011110,97,3.859209665689e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001010001110,676,2.689511065985324e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0011001101011110,180,7.1614199981857735e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000100011110,2271,9.035324897711052e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001101011110,513,2.0410046994829455e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000101011110,1908,7.59110519807692e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001011001100,235,9.349631664298094e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110001110,315,1.2532484996825103e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100110011110,1100,4.3764233322246394e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001001011010,1087,4.3247019655710756e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111010110,551,2.1921902327779785e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0011100111011100,55,2.1882116661123198e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111011010,243,9.667916997550795e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111011110,172,6.843134664933072e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110011110,267,1.0622772997308897e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001010011100,272,1.0821701330591836e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101111011000,103,4.097923665628526e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111011110,396,1.5755123996008703e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0011100101011110,14,5.569993331922269e-07
Wiki-Vote,True,4,0.01,fine,3,25134680,0011100111001110,30,1.1935699996976288e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100110011110,176,7.002277331559423e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0011001101011010,64,2.5462826660216083e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100011011110,248,9.866845330833732e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111010110,279,1.1100200997187949e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0011100111011110,70,2.7849966659611343e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111011110,307,1.2214199663572402e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0011101111011110,62,2.466711332708433e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101011011010,177,7.042062998216011e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100011001110,165,6.564634998336959e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101111011010,177,7.042062998216011e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111011100,190,7.55927666475165e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111011010,123,4.893636998760279e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111001110,123,4.893636998760279e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110011100,150,5.967849998488144e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111000110,203,8.076490331287288e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111001110,142,5.649564665235444e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0000100111001010,154,6.126992665114495e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111000010,188,7.479705331438475e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001110001100,459,1.8261620995373722e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100011010100,284,1.1299129330470888e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111001000,279,1.1100200997187949e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0011001101011100,64,2.5462826660216083e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001010001100,1038,4.129752198953796e-05
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111001100,166,6.604420664993547e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101011010110,59,2.3473543327386704e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111010110,84,3.341995999153361e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101111010110,62,2.466711332708433e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111001110,73,2.904353665930897e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101111011110,111,4.416208998881227e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111000110,106,4.217280665598289e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0011101110011110,62,2.466711332708433e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0011100111011010,36,1.4322839996371548e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111001010,51,2.029068999485969e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0011001111001110,32,1.2731413330108042e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0111101111011110,5,1.9892833328293816e-07
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100110010110,75,2.983924999244072e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100111000110,32,1.2731413330108042e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0011001111011110,54,2.148425999455732e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101011001110,37,1.4720696662937423e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0011101111001110,23,9.150703331015155e-07
Wiki-Vote,True,4,0.01,fine,3,25134680,0001001111001010,97,3.859209665689e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0011100101010110,32,1.2731413330108042e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001000111000010,178,7.081848664872598e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001100011000110,67,2.6656396659913713e-06
Wiki-Vote,True,4,0.01,fine,3,25134680,0001101011000110,18,7.161419998185774e-07
Wiki-Vote,True,4,0.01,fine,3,25134680,0011001111001100,9,3.580709999092887e-07
Wiki-Vote,True,4,0.01,fine,3,25134680,0011100111000110,3,1.1935699996976288e-07
