dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Amazon0302,True,4,0.01,fine,2,1948390,0000000101011110,451,0.0002314731650234296
Amazon0302,True,4,0.01,fine,2,1948390,0000100011001100,909,0.0004665390399252716
Amazon0302,True,4,0.01,fine,2,1948390,0001000111000100,328,0.00016834412001703972
Amazon0302,True,4,0.01,fine,2,1948390,0000000000011110,1870,0.0009597667818044642
Amazon0302,True,4,0.01,fine,2,1948390,0001001110011000,423,0.00021710232550977988
Amazon0302,True,4,0.01,fine,2,1948390,0000000111001000,218,0.00011188725049913005
Amazon0302,True,4,0.01,fine,2,1948390,0000000001011100,760,0.00039006564394192126
Amazon0302,True,4,0.01,fine,2,1948390,0000001110011010,236,0.00012112564732933345
Amazon0302,True,4,0.01,fine,2,1948390,0000000111011000,52,2.668870195392093e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001001011110,419,0.00021504934843640135
Amazon0302,True,4,0.01,fine,2,1948390,0000001110011110,178,9.135747976534472e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001101011000,2513,0.0012897828463500633
Amazon0302,True,4,0.01,fine,2,1948390,0000000101011010,199,0.00010213560940058202
Amazon0302,True,4,0.01,fine,2,1948390,0001001110010100,26,1.3344350976960465e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001100111001100,267,0.00013703621964801708
Amazon0302,True,4,0.01,fine,2,1948390,0000000100011110,1169,0.0005999825496948763
Amazon0302,True,4,0.01,fine,2,1948390,0000001101011010,1198,0.0006148666334768706
Amazon0302,True,4,0.01,fine,2,1948390,0000000111010110,691,0.0003546517894261416
Amazon0302,True,4,0.01,fine,2,1948390,0000001110001110,134,6.877473195818086e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000000111000110,175,8.981774696031082e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001000101000110,272,0.00013960244098974026
Amazon0302,True,4,0.01,fine,2,1948390,0001000101010010,1285,0.0006595188848228538
Amazon0302,True,4,0.01,fine,2,1948390,0001001001010100,652,0.00033463526296070086
Amazon0302,True,4,0.01,fine,2,1948390,0001001001011010,2489,0.0012774649839097923
Amazon0302,True,4,0.01,fine,2,1948390,0000000110001110,494,0.00025354266856224885
Amazon0302,True,4,0.01,fine,2,1948390,0000000101001010,49,2.514896914888703e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000100110011110,182,9.341045683872325e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000000110011110,640,0.00032847633174056527
Amazon0302,True,4,0.01,fine,2,1948390,0000000111001100,396,0.00020324473026447478
Amazon0302,True,4,0.01,fine,2,1948390,0000100111011110,148,7.596015171500572e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000001110001010,168,8.622503708189839e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001100111011000,128,6.569526634811305e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000000111010100,521,0.0002674002638075539
Amazon0302,True,4,0.01,fine,2,1948390,0011101111011110,360,0.00018476793660406797
Amazon0302,True,4,0.01,fine,2,1948390,0011101110011010,247,0.00012677133428112442
Amazon0302,True,4,0.01,fine,2,1948390,0000000011001110,44,2.2582747807163864e-05
Amazon0302,True,4,0.01,fine,2,1948390,0011001101010110,1203,0.0006174328548185938
Amazon0302,True,4,0.01,fine,2,1948390,0000100011001110,88,4.516549561432773e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001101111011110,151,7.749988452003962e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000100111011100,95,4.875820549274016e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000100010011110,260,0.00013344350976960464
Amazon0302,True,4,0.01,fine,2,1948390,0000001111001110,87,4.4652251345983095e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000001110011100,21,1.0778129635237299e-05
Amazon0302,True,4,0.01,fine,2,1948390,0011100111011110,70,3.592709878412433e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001100011001100,124,6.364228927473452e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001110010110,36,1.8476793660406798e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001111010010,47,2.4122480612197762e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001110011010,411,0.00021094339428964426
Amazon0302,True,4,0.01,fine,2,1948390,0001001001001110,555,0.00028485056893127146
Amazon0302,True,4,0.01,fine,2,1948390,0000001110001100,296,0.00015192030343001145
Amazon0302,True,4,0.01,fine,2,1948390,0001000111010100,202,0.00010367534220561592
Amazon0302,True,4,0.01,fine,2,1948390,0001100111011100,216,0.00011086076196244078
Amazon0302,True,4,0.01,fine,2,1948390,0001000111001100,112,5.748335805459893e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000000011011110,66,3.387412171074579e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000100010001110,106,5.4403892444531125e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000100111001110,29,1.4884083781994365e-05
Amazon0302,True,4,0.01,fine,2,1948390,0011101110011110,336,0.00017245007416379678
Amazon0302,True,4,0.01,fine,2,1948390,0011001101011010,281,0.00014422163940484194
Amazon0302,True,4,0.01,fine,2,1948390,0001101011011010,155,7.955286159341815e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000001111001100,142,7.288068610493793e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001111011010,252,0.00012933755562284758
Amazon0302,True,4,0.01,fine,2,1948390,0001000111011100,95,4.875820549274016e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001001011100,192,9.854289952216958e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001100111011110,84,4.3112518540949196e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001111011100,154,7.903961732507352e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001010001100,31,1.591057231868363e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000001111011110,243,0.0001247183572077459
Amazon0302,True,4,0.01,fine,2,1948390,0000000101001110,76,3.900656439419213e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001110001010,34,1.7450305123717532e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000000111001010,5,2.566221341723166e-06
Amazon0302,True,4,0.01,fine,2,1948390,0000100011011110,63,3.2334388905711894e-05
Amazon0302,True,4,0.01,fine,2,1948390,0000000111011010,23,1.1804618171926565e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001100011010110,1,5.132442683446332e-07
Amazon0302,True,4,0.01,fine,2,1948390,0011100111011100,70,3.592709878412433e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001101111011000,148,7.596015171500572e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001111001110,12,6.158931220135599e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001111011110,202,0.00010367534220561592
Amazon0302,True,4,0.01,fine,2,1948390,0001000101011110,424,0.0002176155697781245
Amazon0302,True,4,0.01,fine,2,1948390,0001100011011110,18,9.238396830203399e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001111010100,83,4.2599274272604563e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001110010010,111,5.697011378625429e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001101111011010,205,0.00010521507501064982
Amazon0302,True,4,0.01,fine,2,1948390,0111101111011110,248,0.00012728457854946904
Amazon0302,True,4,0.01,fine,2,1948390,0011001111011110,214,0.00010983427342575151
Amazon0302,True,4,0.01,fine,2,1948390,0001100111011010,38,1.9503282197096063e-05
Amazon0302,True,4,0.01,fine,2,1948390,0011001101011110,554,0.0002843373246629268
Amazon0302,True,4,0.01,fine,2,1948390,0001001010011100,6,3.0794656100677994e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001111001100,148,7.596015171500572e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001000101011010,188,9.648992244879105e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001000100011110,358,0.0001837414480673787
Amazon0302,True,4,0.01,fine,2,1948390,0001101011001010,113,5.799660232294356e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001011001100,49,2.514896914888703e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001000111011110,42,2.1556259270474598e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001100110011110,147,7.544690744666109e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001110001100,46,2.360923634385313e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001110011100,32,1.6423816587028263e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001110001110,7,3.592709878412433e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001111001010,9,4.6191984151016995e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001011001110,20,1.0264885366892665e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001101011011110,19,9.751641098548032e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001100011000110,2,1.0264885366892665e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001000111000110,6,3.0794656100677994e-06
Amazon0302,True,4,0.01,fine,2,1948390,0000000111001110,17,8.725152561858766e-06
Amazon0302,True,4,0.01,fine,2,1948390,0011100111011010,30,1.5397328050338998e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001000101001010,32,1.6423816587028263e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001111000110,11,5.645686951790966e-06
Amazon0302,True,4,0.01,fine,2,1948390,0011100101010110,5,2.566221341723166e-06
Amazon0302,True,4,0.01,fine,2,1948390,0011001101011100,57,2.9254923295644097e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001000111010010,12,6.158931220135599e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001110000010,13,6.672175488480232e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001000101001110,52,2.668870195392093e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001001110011110,49,2.514896914888703e-05
Amazon0302,True,4,0.01,fine,2,1948390,0011101111001110,43,2.206950353881923e-05
Amazon0302,True,4,0.01,fine,2,1948390,0011001111001110,56,2.8741679027299464e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001100111010110,6,3.0794656100677994e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001011011110,15,7.698664025169499e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001111010110,86,4.413900707763846e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001000111010110,52,2.668870195392093e-05
Amazon0302,True,4,0.01,fine,2,1948390,0001101011010110,4,2.052977073378533e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001100111001110,2,1.0264885366892665e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001110000110,17,8.725152561858766e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001101011001110,7,3.592709878412433e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001100011010100,2,1.0264885366892665e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001000111001110,2,1.0264885366892665e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001100110010110,8,4.105954146757066e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001101111010110,8,4.105954146757066e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001100011011100,16,8.211908293514132e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001010011110,5,2.566221341723166e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001010010110,4,2.052977073378533e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001101011011100,12,6.158931220135599e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001111000010,2,1.0264885366892665e-06
Amazon0302,True,4,0.01,fine,2,1948390,0000100111001010,1,5.132442683446332e-07
Amazon0302,True,4,0.01,fine,2,1948390,0001001010001110,5,2.566221341723166e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001100011001110,2,1.0264885366892665e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001001010000100,4,2.052977073378533e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001100111001010,2,1.0264885366892665e-06
Amazon0302,True,4,0.01,fine,2,1948390,0011100111001110,3,1.5397328050338997e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001101011000110,3,1.5397328050338997e-06
Amazon0302,True,4,0.01,fine,2,1948390,0001000111000010,2,1.0264885366892665e-06
Amazon0302,True,4,0.01,fine,2,1948390,0011001111001100,21,1.0778129635237299e-05
