dataset,directed,k,q,schedule,seed,total_samples,signature,count,concentration
Amazon0302,True,4,0.01,fine,1,1947501,0001001101011010,1628,0.0008359430880908405
Amazon0302,True,4,0.01,fine,1,1947501,0001000101011100,1720,0.0008831831151819691
Amazon0302,True,4,0.01,fine,1,1947501,0001001001010100,691,0.0003548136817388027
Amazon0302,True,4,0.01,fine,1,1947501,0000000101011110,438,0.0002249036072381991
Amazon0302,True,4,0.01,fine,1,1947501,0000001101011010,1167,0.0005992294740798593
Amazon0302,True,4,0.01,fine,1,1947501,0000000111001000,211,0.00010834397517639272
Amazon0302,True,4,0.01,fine,1,1947501,0000001110011010,258,0.00013247746727729537
Amazon0302,True,4,0.01,fine,1,1947501,0000100010011100,247,0.00012682920316857348
Amazon0302,True,4,0.01,fine,1,1947501,0000000111000110,183,9.39665756269188e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000000111001100,413,0.00021206664335474026
Amazon0302,True,4,0.01,fine,1,1947501,0001001111011100,118,6.0590469529925784e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000101000110,294,0.00015096269526947612
Amazon0302,True,4,0.01,fine,1,1947501,0000000111011000,51,2.618740632225606e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000001101011110,1128,0.0005792038104216634
Amazon0302,True,4,0.01,fine,1,1947501,0000000111010100,543,0.0002788188555487263
Amazon0302,True,4,0.01,fine,1,1947501,0000000110011110,690,0.00035430020318346435
Amazon0302,True,4,0.01,fine,1,1947501,0000100110011010,638,0.0003275993183058699
Amazon0302,True,4,0.01,fine,1,1947501,0000000111001110,16,8.215656885413666e-06
Amazon0302,True,4,0.01,fine,1,1947501,0000001110001010,190,9.756092551428729e-05
Amazon0302,True,4,0.01,fine,1,1947501,0011001101010110,1176,0.0006038507810779045
Amazon0302,True,4,0.01,fine,1,1947501,0000001110001110,145,7.445439052406135e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000000111011100,107,5.494220542120389e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100111011000,125,6.418481941729427e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000100110011110,198,0.00010166875395699412
Amazon0302,True,4,0.01,fine,1,1947501,0001100111001100,249,0.0001278561602792502
Amazon0302,True,4,0.01,fine,1,1947501,0000001110011110,166,8.523744018616678e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100011001100,111,5.699611964255731e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001110010010,106,5.442872686586554e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000111000100,331,0.00016996140181699523
Amazon0302,True,4,0.01,fine,1,1947501,0001001110011000,440,0.00022593056434887582
Amazon0302,True,4,0.01,fine,1,1947501,0000100111011100,92,4.724002709112858e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001111001000,237,0.00012169441761518992
Amazon0302,True,4,0.01,fine,1,1947501,0000000111011110,130,6.675221219398604e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001001011010,2482,0.001274453774349795
Amazon0302,True,4,0.01,fine,1,1947501,0001001001001110,542,0.00027830537699338796
Amazon0302,True,4,0.01,fine,1,1947501,0000101111011110,130,6.675221219398604e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001110001100,47,2.4133492100902644e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000000101011010,186,9.550701129293387e-05
Amazon0302,True,4,0.01,fine,1,1947501,0011101110011110,346,0.00017766358014707052
Amazon0302,True,4,0.01,fine,1,1947501,0011001101011110,586,0.0003008984334282755
Amazon0302,True,4,0.01,fine,1,1947501,0001001110011010,431,0.00022130925735083063
Amazon0302,True,4,0.01,fine,1,1947501,0000100011001110,73,3.748393453969985e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001110001010,44,2.259305643488758e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000111001100,112,5.7509598197895665e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000000011011110,66,3.388958465233137e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100011011100,26,1.3350442438797207e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000100011110,386,0.00019820272236060468
Amazon0302,True,4,0.01,fine,1,1947501,0000000101001010,44,2.259305643488758e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001101111011000,142,7.291395485804628e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100111011110,70,3.594349887368479e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100111011100,221,0.00011347876072977626
Amazon0302,True,4,0.01,fine,1,1947501,0011101110011010,239,0.00012272137472586664
Amazon0302,True,4,0.01,fine,1,1947501,0000000101001110,84,4.313219864842175e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001110011100,28,1.4377399549473916e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001010001100,26,1.3350442438797207e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000101011010,203,0.0001042361467336859
Amazon0302,True,4,0.01,fine,1,1947501,0001101111011010,236,0.00012118093905985157
Amazon0302,True,4,0.01,fine,1,1947501,0001001001011100,198,0.00010166875395699412
Amazon0302,True,4,0.01,fine,1,1947501,0001001111011010,225,0.00011553267495112967
Amazon0302,True,4,0.01,fine,1,1947501,0000001111001100,159,8.164309029879831e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000101011110,395,0.0002028240293586499
Amazon0302,True,4,0.01,fine,1,1947501,0000100111001110,23,1.1810006772782144e-05
Amazon0302,True,4,0.01,fine,1,1947501,0011001111011110,198,0.00010166875395699412
Amazon0302,True,4,0.01,fine,1,1947501,0001101011001010,114,5.853655530857237e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001111010010,55,2.8241320543609477e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000100111011110,150,7.702178330075312e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001010011100,13,6.675221219398604e-06
Amazon0302,True,4,0.01,fine,1,1947501,0000000011001110,56,2.8754799098947833e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001011011110,22,1.129652821744379e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001111001100,130,6.675221219398604e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000111011100,73,3.748393453969985e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001111011110,202,0.00010372266817834754
Amazon0302,True,4,0.01,fine,1,1947501,0011101111011110,368,0.0001889601083645143
Amazon0302,True,4,0.01,fine,1,1947501,0001101111011110,161,8.267004740947502e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000111010110,59,3.0295234764962892e-05
Amazon0302,True,4,0.01,fine,1,1947501,0011001101011010,288,0.00014788182393744598
Amazon0302,True,4,0.01,fine,1,1947501,0001001001011110,413,0.00021206664335474026
Amazon0302,True,4,0.01,fine,1,1947501,0000000111011010,31,1.5917835215488978e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001101011110,886,0.00045494200002978174
Amazon0302,True,4,0.01,fine,1,1947501,0000001110011100,19,9.756092551428728e-06
Amazon0302,True,4,0.01,fine,1,1947501,0011100111011010,33,1.6944792326165685e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100110011110,144,7.394091196872299e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001111010100,55,2.8241320543609477e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001110000010,24,1.23234853281205e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100011000110,5,2.5673927766917708e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001101011011110,20,1.0269571106767083e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000000111001010,5,2.5673927766917708e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001101011011010,169,8.677787585218185e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100011001110,7,3.594349887368479e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001000111011110,50,2.5673927766917707e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001011001100,60,3.0808713320301244e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100110010110,22,1.129652821744379e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001111010110,78,4.005132731639162e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001000101001010,32,1.6431313770827333e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001101011001110,9,4.621306998045187e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001110001110,15,7.702178330075311e-06
Amazon0302,True,4,0.01,fine,1,1947501,0111101111011110,287,0.00014736834538210764
Amazon0302,True,4,0.01,fine,1,1947501,0001101011011100,17,8.72913544075202e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001111001110,15,7.702178330075311e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001100011011110,23,1.1810006772782144e-05
Amazon0302,True,4,0.01,fine,1,1947501,0000001111001110,86,4.415915575909846e-05
Amazon0302,True,4,0.01,fine,1,1947501,0011100111011110,64,3.2862627541654666e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001110010110,35,1.7971749436842396e-05
Amazon0302,True,4,0.01,fine,1,1947501,0011100111011100,72,3.6970455984361496e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100111001110,5,2.5673927766917708e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001100111011010,38,1.9512185102857455e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001010000100,7,3.594349887368479e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001110000110,10,5.1347855533835416e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001000101001110,46,2.362001354556429e-05
Amazon0302,True,4,0.01,fine,1,1947501,0011001111001110,50,2.5673927766917707e-05
Amazon0302,True,4,0.01,fine,1,1947501,0011001101011100,53,2.721436343293277e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100111010110,14,7.188699774736958e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001110010100,23,1.1810006772782144e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001001111000110,9,4.621306998045187e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001010001110,9,4.621306998045187e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001111001010,10,5.1347855533835416e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001000111000110,4,2.0539142213534166e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001110011110,46,2.362001354556429e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001100011010110,2,1.0269571106767083e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001010011110,5,2.5673927766917708e-06
Amazon0302,True,4,0.01,fine,1,1947501,0011001111001100,18,9.242613996090374e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001000111000010,4,2.0539142213534166e-06
Amazon0302,True,4,0.01,fine,1,1947501,0011101111001110,36,1.8485227992180748e-05
Amazon0302,True,4,0.01,fine,1,1947501,0001101011000110,3,1.5404356660150625e-06
Amazon0302,True,4,0.01,fine,1,1947501,0011100111001110,7,3.594349887368479e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001000111010010,8,4.107828442706833e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001111000010,4,2.0539142213534166e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001101111010110,17,8.72913544075202e-06
Amazon0302,True,4,0.01,fine,1,1947501,0011100101010110,4,2.0539142213534166e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001100111000110,2,1.0269571106767083e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001001011001110,10,5.1347855533835416e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001100111001010,1,5.134785553383542e-07
Amazon0302,True,4,0.01,fine,1,1947501,0001001010010110,2,1.0269571106767083e-06
Amazon0302,True,4,0.01,fine,1,1947501,0001100011010100,1,5.134785553383542e-07
Amazon0302,True,4,0.01,fine,1,1947501,0001101011010110,4,2.0539142213534166e-06
Amazon0302,True,4,0.01,fine,1,1947501,0011100101011110,1,5.134785553383542e-07
Amazon0302,True,4,0.01,fine,1,1947501,0001001010000110,3,1.5404356660150625e-06
Amazon0302,True,4,0.01,fine,1,1947501,0000100111001010,1,5.134785553383542e-07
