dataset,directed,k,q,schedule,seed,samples_requested,total_samples,signature,count,concentration,algo
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110001100,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000010011010,173,0.0346,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100011010,27,0.0054,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000100001000110100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000111000110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001000010000,58,0.0116,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001000011000,119,0.0238,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100111000,16,0.0032,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100111000,25,0.005,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010000110000,73,0.0146,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011010110000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110100011010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000100010110000,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000100100010000,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000110011100,44,0.0088,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100011000,148,0.0296,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000010111110,16,0.0032,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000110111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110110000,8,0.0016,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100110000,97,0.0194,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100011000,229,0.0458,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001000110000,15,0.003,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001010110100,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000110001110011110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100011010,57,0.0114,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010010110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110010100,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100101000,28,0.0056,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010001000110000,5,0.001,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000010111100,16,0.0032,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001010011110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010010110110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000110010110,53,0.0106,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011010100100,22,0.0044,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000110001100011010110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000110001100011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000000111100,174,0.0348,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110010111110,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000110011110,20,0.004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000111000000010,5,0.001,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010001000011000,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001100011000,34,0.0068,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000010010100100,7,0.0014,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100010010,79,0.0158,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010010000,20,0.004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100001000,74,0.0148,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000010010000100,14,0.0028,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110111100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011110101100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000000111110,85,0.017,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011010100010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000110111100,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000110010100,8,0.0016,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100010010,81,0.0162,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000111000010000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000111010000100,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100011000,13,0.0026,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001100011100,5,0.001,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000110011100,19,0.0038,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001010110110,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011010011000111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010110000,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000110000,24,0.0048,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100011100010000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010010011100,29,0.0058,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011110101000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000100100,12,0.0024,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110100010000,14,0.0028,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100111010,11,0.0022,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011000101000,5,0.001,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011100001000011010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000100001010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001000001010,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011000011010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011100001000010000,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010001000011100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000100010,10,0.002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010110100,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001000010010,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001100111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011010111110,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110110111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001010011000,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010000111010,42,0.0084,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000110011000,17,0.0034,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000110111100,11,0.0022,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100101100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100110100,11,0.0022,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000100110101010,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011110111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001010001100011000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100001100,10,0.002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011010011010010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110010111010,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010010100,13,0.0026,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110011000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011100101100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100011100101000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011100001000010110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100111000,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000100100011000,7,0.0014,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100111010,9,0.0018,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010001000010000,23,0.0046,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001100010100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000100110010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001110111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000100011010111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001000110100,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110101000,11,0.0022,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000110001100011000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000111000001000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000010111000,105,0.021,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000010110000100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000001110011110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001000111000,9,0.0018,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011000010000,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001010010110100100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100101010010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010010110011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100110010,19,0.0038,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100011110011110001100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001110111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001010010100,5,0.001,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000100001000010110,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110001000,7,0.0014,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000101000110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000101000010010,9,0.0018,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110100111010,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000010111010,10,0.002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001110011100,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000000110111110,9,0.0018,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110100110010,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000010010,10,0.002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011100111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010010100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010001000001110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011000111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001000111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010010010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001110011110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001100111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011010110100111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100110110,10,0.002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011100111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011010101000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100010010100100001010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001010011100,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001000011000,14,0.0028,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010001110010100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000010110100100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010001100010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110101100,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011010000100,7,0.0014,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100110100,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001010000100111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010010100111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000010010000010,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011010010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000001110011100,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010010111000,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000101000010110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011110111100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011100011000,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000100001010010100,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010010100111010,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011100000100110000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000111000100010,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011000110010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011010011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000110100010000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010010011000,19,0.0038,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010011110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000010100,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000100111100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010000110010,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000100001010011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010101100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000010000100010,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000100110,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000110001100011000110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100010010100110001000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011100001000111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000100011010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011000111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001100101000,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001010011010001000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100011110,14,0.0028,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011100111010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011010011100111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100001010,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000110011110111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100010010000010100100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100110010,24,0.0048,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100011100011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000010010101000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110100011000,5,0.001,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100111010110000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110111100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011000111000110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001010101100100010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001110110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011100100100,8,0.0016,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000000010,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010010111010,8,0.0016,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100011010001000,5,0.001,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010000110110000,28,0.0056,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110010000,55,0.011,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000111010000010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011110011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000010000100001010010110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010010110010100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001010010110001000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000100010110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000010010011000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011000111110,5,0.001,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000111100011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001010001110110000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000111000110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011100011100010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110100100,28,0.0056,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010110111000,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010011110101100,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001000110010101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100111100,14,0.0028,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001010010000,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000000110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000010100010110,13,0.0026,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001000011110,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010001000010010,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001110010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000011000111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010001000111010,17,0.0034,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100011010010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100001010000100101010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110101110,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000110110011110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000100010010010100101110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110011100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010101000001010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100111100101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010101110010000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001010110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000000011110111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000100100010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001100001110011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000000010010110111100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001000100110011000,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000110011110101110011110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000011100111010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,2,5000,5000,0000000001010011000010010,0,0.0,ESA
