dataset,directed,k,q,schedule,seed,samples_requested,total_samples,signature,count,concentration,algo
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100111010111010110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0011110111100111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011010110110111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000011000100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000010010000100,33,0.0066,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100010100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0011100111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100010110011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000010010110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010011100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000111010110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010001000010000,12,0.0024,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110011100111010110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000010010100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000010010010000,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110001100011010110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000111000100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000100010011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000000010011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100101010001010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000010000100011000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000010011110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000100110010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010010110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110100010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111000011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000010000100001000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000111100011010011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001000101000,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110010100111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110010101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100010100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100110010110110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000110010100010,6,0.0012,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100111100111100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000010000100110000,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100110010100110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000010000100010,256,0.0512,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001000001010,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100111010110110100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000011100001100,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111010001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010100110001010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000011000101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010111110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100000100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110010100101110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0011100111010110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100000100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000100110111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110111110111010111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000100110001000,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010110110100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010111110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100000100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110110110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000011100001000,7,0.0014,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000110110001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010110100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010010110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010010100110000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100111110111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011110001110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010010100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010000100101010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100010110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011010110100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000011100100100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001000010010,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011000110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010011000100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100111010110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110010110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010000100101000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000100010011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001000011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100111010110010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100001100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0111110111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000010000110000,65,0.013,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011010011000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100001100011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000100010101000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010110100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000010010011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010110100100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010010100110011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000010000100011010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110011100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000010000100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100101010111010101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100101010011000101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100111010110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000010001000111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010001000110000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010000100111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100011100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000010110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000010001000011000,21,0.0042,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100010100110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000110010101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010001000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000010110010000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000011100001110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001000110010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110001100101100111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000100100010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011010010100101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010110110111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100011100111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110010100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011110110110101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0011110011110111100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100110010111110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110001100011000110000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011010110100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010010100101000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000010100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0011100111010110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000110100001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0011110111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010011000011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000011000010100,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001000011000,215,0.043,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000110100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000101000010010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000011000010000,282,0.0564,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000010001100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010111000001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100110110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111000100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000010010101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100010100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000100010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010110011110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010010110110010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100011100100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110011100111010111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011010111000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100001000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000011000100100,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100111010111000111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100001000011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110100010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110010010110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011010111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110110100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000100010110000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100010110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110011100111010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010001100111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0011100111010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110011100111000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010010100110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100111110111110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001010101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100010100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000100100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000010100010110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100111010111000111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111000001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010001000011000,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110001100011000110010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010110110101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100110110011110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010111100001110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010100110001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000100100111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000100010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000011010100100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100111100011000100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100111010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100110010110110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010100110011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110111110111000111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110101110011010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100011010111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100110110011110010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111010001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000010011100001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011110110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010011000101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111010000100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010010110100100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001100001010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010100110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010001000101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000110110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001010110110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100010100110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000000010011100,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100011100111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110010010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011000110010100110,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000110100010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100111000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100001000110110100100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110100101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000110011110101110111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100110010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0011100111010111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100010100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000011100000100110000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010110100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011100011000110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100001010001010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100101010011010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100111010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000101010011000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100111010111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001000111000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001100011000101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010111100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100111010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000010000100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110110010110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000010100010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000000000011100011000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001100011010110100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110100010000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100010000110010010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000000001010011100001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110011110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100011010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110011110111110011110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000100110010110110101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0001110011110111010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,2,5000,5000,0000010000100011100010100,0,0.0,ESA
