dataset,directed,k,q,schedule,seed,samples_requested,total_samples,signature,count,concentration,algo
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000101000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010100110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010110110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010110110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100011000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000011010001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000111010111010010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111110011100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100101010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010010101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111110101110011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010010110010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100110010110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100110110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100011000110010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100000100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100001100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010011100001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010011000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010100100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000011000100100,5,0.001,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100110010100110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000110010101000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100001000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011110011110111100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000101010011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010110100100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111010110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010110110011110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010000110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100001000011000,58,0.0116,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010011100010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011000110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111110111100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111110011110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010110110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100000100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010000100010010,17,0.0034,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111010001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000010000110000,108,0.0216,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010000110010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100111010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011010011100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100000100110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010110100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000110010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110011100111010111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010000110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000010000100001010010100,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010011100011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111000100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010100110011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000110010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011000110010101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001110111110111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010100100010010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010000110010010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100100011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100111010110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111010111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010001000111010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000010100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010110110010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100000100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010000100011000,146,0.0292,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010000110010010110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011110011110011110111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000010110010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010110110100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011000110110010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000110110011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100100101000,9,0.0018,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010010100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010100110010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111000101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011000110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100010100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010000100010,28,0.0056,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100011000111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010011100001100,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100111110010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010000100101000,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000010100011100,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100101010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100011100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000011100001100,13,0.0026,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100110011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100011100011110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100000100111010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010101110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000110110111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011100111010111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100001000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010110110010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000111110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010010101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000110100010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010011000111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100010101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100110010101110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000010100110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100110010101110011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100001000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010010100111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100101010011010111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010000110010110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100011000110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011110110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011000110110100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010010001100,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010110100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010000101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100111010101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010100110011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110011100111110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100011010001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110011100111010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000010010010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010100100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100001000110000,5,0.001,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010001000110000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100010111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010010110100100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0111110111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100011010001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011100111010111110011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001110111110111000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010011000010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000011100100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000100010110000,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010011000011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000010000100011010110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001110001100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000101000011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010000100110010,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010010010101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000000010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010001000110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100011010110100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000010100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100110010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100101010011110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000010000100001000010010,65,0.013,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111010110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010111010001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010110110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010001000111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010100110001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100011010110100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000010010110000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010111000001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000010100111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000010001100011010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100010101000,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111010110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010000110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100110100111110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111110011100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110011100111110110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100101010011010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100101100011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010111010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010001000011000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100011000110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011110111100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010010100100,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000110110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000010010011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010000110100010000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100011110111100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010000110100010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111010110110100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111010110110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011010010110110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100010100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010100110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000010011000101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010000100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000011000100010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011000110010100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100110010100110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010011100011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011100111010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011110011010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100101010011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000110010100010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111100110010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100010001010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011000111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000100010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100111000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010010110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010010001000,45,0.009,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110011100111110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100011010111100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000010000111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010010100101000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100101100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111100011010110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011010011100001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111110011100110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111010111110111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100101110101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100011010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100011010010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001110111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011110111100111010111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100110010110110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100001000101010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011110101100011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110001100101110111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000010010111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111100111000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111010100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0011110111100111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000000010011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100001100011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111000001010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100001000001010,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010011010101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010010100100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100011100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001100001000110010,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100011010010100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000110010111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000110100010110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011010100100100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000110110110111110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010000110010000110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011100001100110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000010000100001000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000011100001110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100011000110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100010010100100010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100110100101110000110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000011100011000011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001000100100011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000000000110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000010111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100111010111110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000111010111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0001100111110011010111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001000111010111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000100001010110110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,1,5000,5000,0000000001010011100101100,0,0.0,ESA
