dataset,directed,k,q,schedule,seed,samples_requested,total_samples,signature,count,concentration,algo
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000111010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001100010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000110100001110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011000110010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100101100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010010100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010011000101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110010000110,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001000101000,5,0.001,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010000100110000,9,0.0018,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000110010100010,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011010011100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100100010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100000100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000010110010100,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100111010110010111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100111010111110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100110100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100111010110010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000101010011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100101010010110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100101010011000101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011000110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110011100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011010110110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000010000100001000110010,24,0.0048,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000110110011110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011010011100001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110110111110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011010011100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010000100011000,172,0.0344,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001000110000,19,0.0038,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011000110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001110001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011110000110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011010011000001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100111010111010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0011110011110111100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001000001010,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000010100110000,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011010110100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000100010011110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011010001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100011000101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010001100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100011100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000010000110000,26,0.0052,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001000101010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100001100011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011000011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100001000011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100111010110010101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001110010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010011000101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011010011110001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001010010000,11,0.0022,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010011110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000100110010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110100010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100101010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100111010110110100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001010101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000110100001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010010001100,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010110100100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000011100001100,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010011000111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000111110101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110010010110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100010100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010000100110,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100000100111010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000010010110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010110110111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010001000111010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010010100110,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011000110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011000101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000010000100011100011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011010110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011000110010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110010100110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100101010001010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110010101010010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000111010001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011000100100,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100100001000,14,0.0028,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100101010011000101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011000010000,42,0.0084,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100101010101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010000100110010,6,0.0012,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000000110010100,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100010100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110010110110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110001100111100111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001010011000101000,40,0.008,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000100010111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010010100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010010100100,4,0.0008,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100110100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100010100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011000110110100100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100000100110000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110010110110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100010101000,7,0.0014,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100100101000,5,0.001,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011000110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100110010000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010010100100001010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011010000100,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000111010111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011010110110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100110001000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010100110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010010000100,8,0.0016,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001010001000111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100111100110100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0011110111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001010011000011000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010001000011000,32,0.0064,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100101010110100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000110110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100010110110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110100101010010110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001010001000110010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010110010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000111000101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010011100010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001010011000,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001110111110111010111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100101010011010101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011000010100,8,0.0016,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010010001000,22,0.0044,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100101110011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000111000001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100010000010,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001010011000101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001110011100111000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001000011010,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000110010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010001000110000,3,0.0006,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010001010011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100111110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011100011100010000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000010000100001010011000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010110100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100111010111010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000100010011010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0011110111100111010111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0011110111100111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110010100110000110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001110111110101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010110100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110110010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011000100110,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110010110111100110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000011110100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000010001100011000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000010001100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000100110011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000100100011000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011110110100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110111110111110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011000110010100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000110010100110,2,0.0004,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010010100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010001000111000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010110100100010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011010011100001110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100011000110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110111110111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000110110101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000010100010110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000010110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100101010011010001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011000111010100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000010010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100101010101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010010111100011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100011100111100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100110011000,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110011110101110011000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010010100100010010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010111100111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011010101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010110110001110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100101010110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000110110110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110100111010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110100101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000011010101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100111010110110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000010010010000,9,0.0018,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100111100110010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001000100110101100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110001100011000110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100011010110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010010110110101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100111100111010110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010110110101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010011100001000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100111110110110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110001110001100111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100010100111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000101000010010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000111010111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010110110101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100110010100110110010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100111010110110100110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100010100110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010110110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110011110111110110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010010100100010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0011100111010111110111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110100110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011010110110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100010100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000100100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000110011110111110111000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000010001110111110110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000111000101110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000010010110010100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100101010011010110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001100001010011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010000110100001110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100110100101010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000011100011100110100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100111110111100011110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0001100011010111000110110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001010011100101000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100010010100110001100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100001010000100110000,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000010100010010,1,0.0002,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001000111000011100,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000100011110110110111010,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000001010111000111110,0,0.0,ESA
Amazon0302,True,5,0.0001,fine,3,5000,5000,0000000000000000010111010,0,0.0,ESA
